1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	3	1	0	1	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	2	1	2	0	1	1	0	2	0	2	0	3	1	1	1	1	0	2	0	0	0	2	0	0	4	0	2	1	1	3	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	3	3	1	4	3	4	1	2	6	3	3	4	2	4	2	3	2	4	23	23	30	23	36	305	48	16	12	5	11	6	5	7	3	7	2	2	1	2	0	0	3	2	2	1	1	3	3	0	2	3	2	0	0	1	2	0	0	2	0	2	0	2	0	2	1	2	0	2	1	1	0	0	2	1	3	0	1	1	1	0	0	2	2	0	1	3	0	0	1	1	2	0	1	1	0	0	1	2	0	1	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	1	1	2	0	0	3	0	0	0	1	0	1	0	0	1	2	0	0	1	2	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	2	0	1
0	2	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	2	1	1	0	2	1	0	0	3	0	1	0	0	5	1	0	0	1	1	0	0	0	0	2	0	2	0	0	0	1	1	0	1	1	0	4	0	0	0	2	1	1	0	2	1	2	0	2	5	3	1	2	4	2	2	0	1	1	2	3	3	2	1	1	0	0	2	2	3	1	0	3	0	0	0	1	1	0	1	0	1	1	2	2	0	1	1	3	6	4	4	5	6	4	5	7	7	4	6	6	7	6	11	28	15	21	38	34	48	321	49	43	7	12	6	8	8	5	6	3	3	2	2	1	3	3	4	1	1	1	1	5	1	1	4	0	0	1	3	1	1	0	0	4	1	2	1	2	4	1	4	1	2	0	0	1	1	1	1	2	0	1	2	3	2	2	1	1	2	2	1	0	1	3	1	0	0	1	1	0	1	1	2	1	2	2	2	1	0	1	1	0	0	0	1	1	1	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	1	0	3	0	1	0	1	1	2	3	0	1	0	0	1	3
0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	1	2	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	1	0	4	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	1	2	0	1	1	0	1	0	3	0	0	2	1	3	1	2	3	0	5	2	0	1	0	0	1	1	0	3	1	4	0	0	0	2	0	0	2	0	2	0	1	1	0	0	0	0	1	1	2	0	1	0	1	2	1	4	0	7	3	2	5	3	2	0	0	2	2	2	5	5	14	13	14	18	21	16	49	365	60	17	15	15	11	7	12	6	9	2	3	2	0	1	3	3	2	1	6	3	8	5	4	1	0	2	1	1	1	1	2	0	0	3	3	2	1	1	1	1	0	1	4	1	0	1	0	1	2	1	2	0	1	0	0	0	1	0	2	0	2	1	0	0	1	0	1	2	0	1	0	0	0	5	1	1	2	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	1	2	1	1	0	1	2	1
2	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	2	1	1	0	4	0	1	2	2	0	0	0	1	0	2	0	1	0	0	0	1	0	2	2	3	0	0	2	0	2	0	1	1	0	1	1	1	2	1	1	0	6	3	2	1	3	2	5	3	2	2	2	2	0	0	2	2	0	0	1	3	2	0	0	2	1	3	1	1	2	0	2	0	0	0	0	2	0	0	0	1	1	1	1	1	0	6	2	5	1	5	5	6	2	3	3	1	3	4	3	1	4	11	12	13	13	19	12	43	60	413	54	23	17	20	17	16	9	3	8	11	4	4	5	4	2	1	1	5	1	4	3	6	0	1	2	1	1	0	2	1	0	0	2	0	3	2	0	4	2	4	2	3	0	1	0	2	0	0	2	1	0	0	0	1	0	0	3	2	0	0	1	1	2	0	1	1	2	1	0	0	1	0	0	0	1	1	0	0	0	1	2	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	2	0	2	0	1	2	2	0	1	1	2
0	2	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	1	0	2	2	2	1	2	0	0	0	1	1	1	1	2	1	1	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	2	0	1	2	2	1	2	4	2	4	0	2	5	1	1	0	2	2	5	11	3	5	4	8	5	7	17	54	294	25	16	21	13	14	13	2	3	1	1	3	4	5	2	3	1	3	3	5	3	6	0	4	2	2	2	1	0	1	1	1	3	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	2	1	1	0	0	1	1	0	1	2	0	0	0	3	1	2	0	1	0	0	0	2	0	3	5	0	1	2	1	0	0	1	0	0	1	2	0	1	0	1	1	0	1	0	0	2	0	1	1	1	1	0	0	0	1	1	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	1	3	0	3	2	0	0	0	1	0	2	0	0
0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	2	2	1	0	1	1	1	2	1	1	2	1	1	2	0	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	3	2	0	0	1	1	0	0	0	3	1	3	2	4	3	6	9	11	12	15	23	25	291	34	21	8	9	8	8	12	0	4	6	0	3	1	0	4	2	4	3	4	4	2	2	2	1	1	0	1	1	1	0	0	0	0	0	1	1	0	2	2	0	1	4	2	1	3	0	2	2	0	1	2	1	1	0	2	1	0	1	1	0	0	0	0	1	2	0	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	2	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	1	2	1	1	1	0	1	0	1	1	0	0	0	2	0	0
0	0	1	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	2	1	0	0	2	2	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	3	2	0	1	0	2	0	2	2	2	0	3	0	2	0	1	0	0	0	1	1	0	1	0	1	0	0	3	0	0	0	3	0	0	1	0	0	3	0	1	0	2	1	0	0	1	0	1	1	2	2	0	1	2	0	1	0	1	1	3	0	3	1	1	8	4	4	6	6	15	17	16	34	221	19	21	7	3	5	4	3	3	4	3	1	2	1	6	5	4	6	2	1	2	3	2	1	1	1	3	0	1	1	1	2	1	0	1	0	1	3	3	1	0	2	1	1	2	0	0	1	1	1	1	0	1	1	0	4	0	1	0	1	2	0	0	2	2	1	0	2	0	0	2	0	2	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	1	0	1	0	1	0	0	0	0	2	1	1	0	0	0	0	1	0	0	1	0	0	1	2	0	0	1	0	1	1	1
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	1	0	3	1	1	2	0	1	0	0	2	2	1	0	0	1	1	4	0	0	2	1	2	1	2	0	0	0	0	2	2	0	0	0	1	1	0	1	0	2	0	0	0	0	1	0	0	1	0	2	1	1	0	0	1	1	0	5	1	3	2	1	1	4	3	0	1	1	1	1	2	2	3	1	10	4	3	5	8	11	20	21	21	19	284	27	18	14	10	11	8	8	2	5	5	9	7	1	3	4	2	3	2	0	2	1	6	1	2	2	0	3	0	0	2	2	2	3	0	3	3	2	0	2	2	1	2	1	1	1	0	0	0	0	0	2	0	0	2	0	1	0	1	0	3	1	0	0	1	0	0	0	3	2	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	2	1	0	2	0	2	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	2	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1
0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	3	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	2	3	0	0	0	1	2	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	2	1	1	3	0	2	2	2	0	0	1	2	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	2	0	3	2	2	0	0	3	1	2	0	4	1	0	6	4	3	6	1	7	7	8	7	17	13	8	21	27	295	39	22	7	11	4	11	6	12	15	3	12	5	14	9	8	4	5	2	2	1	1	2	0	1	0	5	3	0	2	3	1	1	6	5	1	1	2	1	2	1	1	3	0	1	1	1	0	1	0	1	1	2	0	2	1	0	2	0	0	1	2	1	1	0	1	2	2	0	0	1	1	1	4	1	0	1	0	1	0	2	0	2	0	0	1	1	0	2	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	2	0	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	3	2	2	1	1
0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	3	0	2	0	1	0	0	0	1	1	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	2	1	0	1	0	1	0	1	1	0	1	0	1	4	0	1	1	2	1	0	0	0	1	3	0	0	1	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	2	1	1	0	1	1	1	1	0	0	1	2	2	2	5	5	0	6	1	3	5	12	16	14	9	7	18	39	367	42	23	28	11	12	9	12	12	10	15	11	12	6	6	5	2	4	1	2	6	4	1	4	3	5	1	1	2	2	2	4	0	1	5	4	1	1	3	5	2	1	0	0	2	0	0	1	1	1	1	4	1	1	2	2	2	0	0	0	0	0	1	2	0	0	1	1	5	4	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	2	1	2	0	0	0	0	0	3	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	1	0
0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	3	0	2	0	1	0	1	1	0	0	0	0	2	0	2	0	0	1	1	0	1	1	0	0	1	1	1	0	1	4	0	2	3	1	1	1	0	2	0	0	1	0	0	0	1	1	0	0	0	0	4	0	0	1	0	0	0	2	1	0	2	0	2	0	1	2	0	0	1	0	2	1	1	0	1	0	2	1	2	1	3	1	2	1	4	3	0	2	1	3	2	0	3	0	0	1	1	2	1	1	5	3	6	3	1	7	6	6	9	13	8	3	14	22	42	395	62	43	24	23	22	25	22	16	20	21	21	16	14	10	9	4	2	3	4	5	1	4	3	5	0	5	2	3	4	2	2	2	1	2	0	0	2	2	5	3	1	2	0	0	0	0	4	2	1	0	0	0	1	1	1	2	1	3	0	1	3	0	0	0	2	0	1	1	3	1	0	0	1	1	0	0	2	1	2	2	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	2	0	0	0	0	0	3	0	0	0	1	1	0	0	1	2	0	0	1	1	0	1	1	1	1	2
0	0	1	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	2	1	2	1	0	0	2	1	1	0	0	0	0	0	1	0	0	0	1	1	0	2	0	1	0	0	2	0	1	0	0	1	1	1	0	0	0	0	1	1	2	1	0	0	0	0	1	3	2	0	1	0	1	1	2	0	1	0	0	0	0	0	0	0	2	2	0	1	2	0	0	1	1	1	0	0	1	0	0	0	0	0	0	2	1	1	1	1	1	0	2	1	0	2	2	1	2	2	0	2	1	3	3	3	0	4	2	3	9	3	2	8	5	10	7	23	62	390	56	18	16	19	26	29	11	19	18	27	19	7	9	9	4	1	5	4	5	1	1	2	1	1	2	0	3	0	3	2	7	3	4	1	0	5	2	2	0	5	2	3	1	4	1	5	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	2	3	3	0	1	1	1	1	2	0	0	0	2	0	0	0	1	2	1	1	0	1	0	1	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1
1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	1	0	1	0	1	2	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	3	2	0	3	1	1	0	0	0	0	0	0	1	2	1	0	1	0	0	2	0	2	0	0	0	0	1	2	2	0	1	1	1	1	3	1	1	2	1	2	0	0	1	3	0	0	0	1	1	3	1	3	5	1	1	5	2	3	2	8	3	12	4	11	11	28	43	56	375	51	45	37	33	36	23	27	17	31	15	18	10	4	4	5	6	5	9	3	4	0	0	3	1	1	2	1	2	1	3	2	0	2	1	2	0	0	3	1	0	2	2	0	1	2	0	0	4	2	1	0	2	2	1	2	0	0	1	0	0	2	3	0	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	3	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	1	1	0	0	0	1	1	1	1	1	1
0	0	2	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	2	1	2	1	1	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	2	0	0	0	1	1	0	1	1	0	1	1	0	4	0	0	1	0	0	0	2	0	1	1	1	1	1	0	0	0	2	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	2	1	1	3	1	1	0	0	2	2	3	0	1	0	0	0	0	3	3	0	3	2	1	1	2	3	11	1	0	3	8	4	11	24	18	51	377	43	30	32	25	21	17	22	13	12	19	12	5	2	2	2	1	1	1	4	2	5	1	3	2	1	1	3	1	1	1	3	1	0	0	1	1	3	2	1	1	1	0	0	1	1	1	3	0	0	2	0	3	2	1	2	1	1	0	0	0	0	0	2	0	2	1	1	1	0	3	1	0	0	0	0	1	0	0	1	0	1	0	3	1	2	1	0	0	1	0	1	3	1	0	1	0	0	0	2	0	0	0	0	0	1	1	1	1	0	0	0	3	0	0	2	0	0	0	0	0	1	1	1	0
0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	1	0	1	0	0	1	0	1	0	0	0	0	0	2	1	0	0	1	0	0	1	1	0	0	0	0	1	2	1	0	0	1	1	1	1	1	1	0	2	2	1	1	3	0	1	1	0	1	1	0	0	0	1	1	2	2	1	1	1	2	0	1	0	0	1	0	1	1	0	2	0	1	1	2	2	0	0	0	0	0	0	1	1	1	3	0	3	1	1	3	1	0	0	1	1	0	3	4	2	2	3	2	2	2	4	1	4	3	8	11	12	23	16	45	43	358	48	43	47	16	21	11	14	10	8	9	10	1	3	2	2	1	2	2	2	1	4	2	4	3	2	5	2	1	1	3	1	1	1	1	1	1	2	1	1	0	1	1	4	0	3	2	2	0	1	0	2	0	1	0	0	0	1	0	0	1	1	2	1	0	2	0	0	0	1	1	1	0	2	0	0	0	1	0	1	2	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0
0	0	0	0	0	3	0	0	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	1	1	2	0	1	0	0	0	2	1	0	2	0	1	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	2	0	2	0	0	2	2	1	3	2	1	1	2	2	0	1	0	3	0	1	0	4	3	6	4	2	6	9	22	19	37	30	48	324	63	35	13	18	13	11	9	10	10	8	3	0	0	5	4	6	3	3	2	2	1	4	4	3	1	2	3	1	1	0	0	3	5	2	2	2	0	2	2	2	2	1	1	0	5	3	0	1	2	0	1	1	0	0	2	3	0	0	0	0	1	0	1	2	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	3	0	0	0	0	0	2	2	0	3	0	4
4	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	2	0	0	0	1	0	2	1	1	1	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	2	1	1	2	0	0	0	3	3	0	2	2	1	1	1	0	2	0	0	2	0	0	3	1	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	1	0	0	0	0	1	1	0	0	2	2	1	4	0	1	1	0	2	0	0	4	2	2	0	2	2	2	0	3	1	5	4	0	3	5	12	12	25	26	33	32	43	63	368	58	14	18	16	23	10	14	12	5	4	3	6	1	1	3	3	4	2	4	0	2	4	2	3	3	1	1	0	2	2	1	0	3	0	1	0	1	1	0	1	2	4	2	4	0	0	1	0	0	2	0	0	0	1	0	0	0	2	0	2	2	2	2	2	1	0	1	1	2	2	3	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	2	0	2	0	0	0	1	1	1	2	0	1	0	2	3	1	0	0	0	0	0	0	1	1	0	2	0	0	1	1	0	1	1	0	2
0	1	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	1	0	0	0	2	3	2	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	2	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	3	2	0	1	0	2	0	0	3	3	0	0	0	0	1	0	0	0	1	2	1	0	1	3	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	1	2	0	2	0	2	1	2	1	3	1	0	1	3	1	0	0	0	3	1	2	3	1	3	3	3	3	4	5	3	1	5	15	12	22	29	36	25	47	35	58	392	37	31	29	22	9	18	5	7	2	3	5	3	5	3	2	1	0	2	9	1	4	3	3	2	3	1	6	2	1	0	0	3	2	4	1	2	2	0	0	2	5	3	1	3	0	0	2	2	3	0	0	4	0	0	0	1	0	0	1	2	3	1	1	0	1	2	0	2	2	0	0	0	0	3	0	0	0	1	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	2	0	2	1	1	0	1	1	0	0	0	2	1	0	2	1
2	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	2	1	0	0	1	2	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	1	2	1	1	1	0	0	1	1	2	1	0	2	2	0	0	0	2	1	0	0	2	4	3	2	2	1	2	9	3	10	16	11	23	21	16	13	14	37	207	26	9	14	6	11	10	3	2	3	1	4	3	2	2	1	1	0	1	4	0	0	1	0	1	0	2	2	0	1	0	1	1	2	2	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	3	2	0	0	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	2	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	2	1
0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	5	1	2	0	2	1	1	1	4	5	1	2	1	2	1	3	0	1	7	12	15	20	19	27	17	21	18	18	31	26	200	16	14	10	7	11	5	1	1	4	0	3	3	2	1	2	1	0	2	1	2	0	3	1	3	3	1	0	1	0	3	2	1	0	2	0	1	0	2	2	1	1	1	2	0	2	0	0	2	0	0	2	0	0	0	0	0	1	1	0	1	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	1	0	1	0	0	0	1	0	0	1	2	0	0	1	1	0	0	1	0	0	1	1	0	1	2	0	1	2	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	2	0	0	2	1	0	1	1	1	3	0	0	1	2	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	2	0	0	1	0	0	2	0	1	1	1	0	2	2	0	3	0	1	0	0	1	1	0	0	3	0	1	2	2	2	1	1	1	1	1	4	6	1	5	11	21	18	17	22	11	13	16	29	9	16	242	46	28	25	14	11	4	6	4	6	4	3	4	2	3	3	0	2	2	0	1	2	1	3	1	2	2	0	2	1	0	0	2	2	2	1	0	0	2	1	0	1	0	1	0	2	0	3	0	0	0	2	0	0	1	1	2	1	2	0	1	0	3	0	1	1	0	2	1	0	1	3	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	1	1	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	3	1	0	1	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	2	0	2	0	2	0	1	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	1	0	0	0	2	0	1	0	2	0	3	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	4	0	3	0	0	0	2	3	3	1	0	0	0	0	0	0	3	0	3	3	0	1	3	3	1	1	6	5	3	2	5	3	14	12	21	27	31	13	14	11	23	22	14	14	46	408	44	44	24	16	8	3	12	10	5	5	5	7	3	10	3	4	9	9	1	4	6	3	0	3	0	0	1	1	3	1	2	1	1	1	3	0	2	2	2	2	2	1	3	1	0	0	2	1	2	0	1	1	0	0	1	3	0	0	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	2	1	0	0	0	1	1	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	2	1	2	3	2	1	0	0	0	1	0	2
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	2	1	0	1	2	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	2	2	0	0	0	1	0	1	1	0	0	0	1	0	0	2	4	1	4	1	2	0	1	1	0	0	2	0	0	1	1	2	2	0	2	0	0	0	1	1	0	0	0	0	0	2	0	1	1	0	0	0	2	1	0	0	0	2	0	0	1	0	1	0	0	1	2	1	4	0	0	2	4	3	1	3	1	3	4	4	4	9	6	16	19	15	12	10	9	10	9	6	10	28	44	338	59	40	14	6	13	5	7	5	2	7	5	6	5	4	2	8	1	3	5	5	4	6	2	0	3	2	1	2	2	0	4	1	3	1	2	1	0	4	0	1	0	0	1	0	0	0	0	1	2	0	0	1	0	1	1	1	3	1	1	0	1	1	0	1	0	1	2	0	0	1	0	2	0	0	1	1	0	0	1	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0
